gene	meth_pos	nb22	nb26	nb27	nc3	nc4	nc5	sb22	sb26	sb27	sc3	sc4	sc5
g9949	59	0	0.17	0.08	0	0	0	0.16	0	0	0	0	0
g9950	16	0	0	0	0	0.33	0	0	0	0	0	0	0
g9951	4	92.78	90.04	32.97	74.09	80.32	85.68	100	100	100	100	100	100
g9952	0	0	0	0	0	0	0	0	0	0	0	0	0
g9953	0	0	0	0	0	0	0	0	0	0	0	0	0
g9954	9	33.21	37.48	34.74	39.07	37.68	40.1	43.43	43.56	41.71	44.44	43.59	43.33
g9955	18	0	0	0	0	0.24	0	0	0	0	0	0	0
g9956	0	0	0	0	0	0	0	0	0	0	0	0	0
g9957	1	0	0	0	0	0	0	0	0	0	0	0	0
g9958	0	0	0	0	0	0	0	0	0	0	0	0	0
g9959	0	0	0	0	0	0	0	0	0	0	0	0	0
g9960	0	0	0	0	0	0	0	0	0	0	0	0	0
g9961	0	0	0	0	0	0	0	0	0	0	0	0	0
g9962	24	0.3	0	0	0	0	0.42	0	0	0	0.2	0	0
g9963	7	52.73	25.58	48.78	50.28	56.5	59.39	99.35	98.5	98.75	99.49	54.63	94.72
g9964	60	0.09	0	0	0	0	0	0	0.09	0	0	0	0.06
g9965	96	1.19	1.14	1.28	1.3	1.36	1.28	0.99	1.13	1.04	1.12	1.2	1.09
g9966	11	0	0	0	0	0	0	0	0	0	0	0.53	0
g9967	0	0	0	0	0	0	0	0	0	0	0	0	0
g9968	5	0	0	0	0	0	0	0	0	0	0	0	0
g9969	0	0	0	0	0	0	0	0	0	0	0	0	0
g9970	0	0	0	0	0	0	0	0	0	0	0	0	0
g9971	0	0	0	0	0	0	0	0	0	0	0	0	0
g9972	0	0	0	0	0	0	0	0	0	0	0	0	0
g9973	17	0	0	0	0	0	0	0	0	0.29	0	0	0
g9974	0	0	0	0	0	0	0	0	0	0	0	0	0
g9975	33	0	0	0	0	0	0	0	0.1	0	0	0.17	0
g9976	13	19.3	21.21	23.6	20.25	20.81	22.5	23.59	24.04	23.16	23.08	21.2	23.25
g9977	53	0	0	0.16	0	0	0	0.2	0	0.07	0	0	0.06
g9978	50	0	0	0.09	0	0	0	0	0	0	0.07	0	0.07
g9979	15	0	0	0	0	0	0	0.25	0	0	0	0.26	0
g9980	3	0	0	0	0	0	0	0	0	0	0	0	0
g9981	64	0.53	1.18	0.43	0.8	1.04	0.64	1.05	0.87	0.47	2.04	0.42	0.62
g9982	0	0	0	0	0	0	0	0	0	0	0	0	0
g9983	0	0	0	0	0	0	0	0	0	0	0	0	0
g9984	0	0	0	0	0	0	0	0	0	0	0	0	0
g9985	0	0	0	0	0	0	0	0	0	0	0	0	0
g9986	0	0	0	0	0	0	0	0	0	0	0	0	0
g9987	4	0	0	0	0	0	0	1.56	0	0	0	0	0
g9988	0	0	0	0	0	0	0	0	0	0	0	0	0
g9989	0	0	0	0	0	0	0	0	0	0	0	0	0
g9990	0	0	0	0	0	0	0	0	0	0	0	0	0
g9991	0	0	0	0	0	0	0	0	0	0	0	0	0
g9992	0	0	0	0	0	0	0	0	0	0	0	0	0
g9993	0	0	0	0	0	0	0	0	0	0	0	0	0
g9994	0	0	0	0	0	0	0	0	0	0	0	0	0
g9995	43	0	0	0	0	0	0	0.13	0	0	0	0	0.12
g9996	30	0	0	0	0	0	0	0	0.21	0.19	0	0	0
g9997	6	0	0	0	0	0	0	0	0	0	0	0	0
g9998	0	0	0	0	0	0	0	0	0	0	0	0	0
g9999	0	0	0	0	0	0	0	0	0	0	0	0	0
g10000	20	0	0	0	0	0.24	0	0	0	0.15	0	0	0
g10001	120	0.1	0.1	0.04	0.32	0.08	0.05	0	0.12	0.17	0	0.06	0
g10002	0	0	0	0	0	0	0	0	0	0	0	0	0
g10003	0	0	0	0	0	0	0	0	0	0	0	0	0
g10004	0	0	0	0	0	0	0	0	0	0	0	0	0
g10005	0	0	0	0	0	0	0	0	0	0	0	0	0
g10006	32	0	0	0.18	0	0	0	0.11	0	0	0	0	0.14
g10007	0	0	0	0	0	0	0	0	0	0	0	0	0
g10008	7	0	0	0	0	0	0	0	0	0	0	0	0
g10009	7	0	0	0	0	0	0	0	0	0	0	0	0
g10010	0	0	0	0	0	0	0	0	0	0	0	0	0
g10011	4	0	0	0	0	0	0	0	0	0	0	0	0
g10012	0	0	0	0	0	0	0	0	0	0	0	0	0
g10013	39	5.25	1.18	1.3	2.62	5.36	1.36	5.6	0	0	0	0	0
g10014	0	0	0	0	0	0	0	0	0	0	0	0	0
g10015	0	0	0	0	0	0	0	0	0	0	0	0	0
g10016	40	0.88	1.38	0	0.55	0.44	0.4	2.29	0.35	0.5	0	0	0.35
g10017	0	0	0	0	0	0	0	0	0	0	0	0	0
g10018	3	40	71.81	53.22	67.78	65.59	41.96	87.08	90.19	82.63	90.52	93.64	80.21
g10019	0	0	0	0	0	0	0	0	0	0	0	0	0
g10020	132	0.55	0.74	1.58	0.56	1.72	0.6	0.34	0.1	0.23	0.34	0.47	0.47
g10021	120	14.38	0.96	18.91	13.86	2.62	25.49	21.24	1.54	16.2	20.79	1.25	30.69
g10022	0	0	0	0	0	0	0	0	0	0	0	0	0
g10023	0	0	0	0	0	0	0	0	0	0	0	0	0
g10024	0	0	0	0	0	0	0	0	0	0	0	0	0
g10025	0	0	0	0	0	0	0	0	0	0	0	0	0
g10026	1	0	0	0	0	0	0	0	0	0	0	0	0
g10027	0	0	0	0	0	0	0	0	0	0	0	0	0
g10028	6	0	1.67	2.39	0	1.39	5.56	0	0.49	0	0	0	0
g10029	37	0	0	0	0	0.09	0	0	0	0.09	0.11	0	0
g10030	15	0	0	0	0	0.61	0	0	0	0	0	0	0
g10031	0	0	0	0	0	0	0	0	0	0	0	0	0
g10032	0	0	0	0	0	0	0	0	0	0	0	0	0
g10033	58	0	0.29	0	0.19	0	0.1	0	0.05	0	0.09	0	0.15
g10034	82	62.42	74.09	71.06	69.15	68	61.73	90.69	98.03	95.76	99.43	98.47	94.99
g10035	0	0	0	0	0	0	0	0	0	0	0	0	0
g10036	72	0.16	0	0.09	0	0	0	0.11	0.09	0.06	0.12	0	0
g10037	0	0	0	0	0	0	0	0	0	0	0	0	0
g10038	0	0	0	0	0	0	0	0	0	0	0	0	0
g10039	27	0	0	0	0	0	0.05	0	0	0	0	0.19	0.06
g10040	0	0	0	0	0	0	0	0	0	0	0	0	0
g10041	0	0	0	0	0	0	0	0	0	0	0	0	0
g10042	0	0	0	0	0	0	0	0	0	0	0	0	0
g10043	164	0.25	0.16	0.23	0.05	0.35	0.16	0.05	0	0.11	0.06	0.04	0.07
g10044	4	22.92	23.21	22.92	25	20.24	25	25	22.82	25	25	25	25
g10045	0	0	0	0	0	0	0	0	0	0	0	0	0
g10046	34	0.23	0	0	0	0	0	0	0.14	0.13	0	0	0
g10047	7	0	0	0	0	0	0	0	0	0	0	0	0
g10048	50	0	0	0.22	0	0.29	0	0	0	0	0	0	0
g10049	2	0	0	0	0	0	0	0	0	0	0	0	0
g10050	18	0	0	0	0	0	0	0.28	0	0	0	0	0
g10051	10	0	0	0	0	0	0	0	0	0	0	0	0
g10052	104	1.08	1.07	0.25	0	0.43	0.35	0.21	0.04	0.09	0.09	0.2	0.24
g10053	0	0	0	0	0	0	0	0	0	0	0	0	0
g10054	0	0	0	0	0	0	0	0	0	0	0	0	0
g10055	0	0	0	0	0	0	0	0	0	0	0	0	0
g10056	30	0.33	0	0.24	0	0	0	0	0	0	0.19	0	0.13
g10057	29	0	0	0	0	0	0	0	0	0	0	0	0
g10058	18	0	0	0	0	0	1.02	0.29	0	0	0	0	0
g10059	0	0	0	0	0	0	0	0	0	0	0	0	0
g10060	0	0	0	0	0	0	0	0	0	0	0	0	0
g10061	0	0	0	0	0	0	0	0	0	0	0	0	0
g10062	0	0	0	0	0	0	0	0	0	0	0	0	0
g10063	1	0	0	0	0	0	0	0	0	0	0	0	0
g10064	0	0	0	0	0	0	0	0	0	0	0	0	0
g10065	52	0	0.29	0.1	0.3	0	0.28	0	0.07	0	0	0	0.12
g10066	0	0	0	0	0	0	0	0	0	0	0	0	0
g10067	33	0	0	0	0	0	0.18	0	0.09	0	0	0	0.16
g10068	0	0	0	0	0	0	0	0	0	0	0	0	0
g10069	0	0	0	0	0	0	0	0	0	0	0	0	0
g10070	0	0	0	0	0	0	0	0	0	0	0	0	0
g10071	0	0	0	0	0	0	0	0	0	0	0	0	0
g10072	0	0	0	0	0	0	0	0	0	0	0	0	0
g10073	9	53.98	54.53	29.55	51.7	49.69	39.26	98.93	99.37	94.6	96.63	97.08	97.29
g10074	12	77.21	65.19	65.77	72.22	67.33	46.43	97.02	98.87	99.69	98.09	98.96	99.41
g10075	0	0	0	0	0	0	0	0	0	0	0	0	0
g10076	0	0	0	0	0	0	0	0	0	0	0	0	0
g10077	0	0	0	0	0	0	0	0	0	0	0	0	0
g10078	6	0	0	0	0	0	0	0	0	0	0	0	5.78
g10079	0	0	0	0	0	0	0	0	0	0	0	0	0
g10080	0	0	0	0	0	0	0	0	0	0	0	0	0
g10081	0	0	0	0	0	0	0	0	0	0	0	0	0
g10082	89	0.44	0.23	0.11	0.11	0	0.92	0.77	0.1	0.09	0.04	0	0.04
g10083	37	0	0	0	0	0	0	0	0	0	0	0	0
g10084	3	0	0	0	0	0	0	0	0	0	0	0	0
g10085	0	0	0	0	0	0	0	0	0	0	0	0	0
g10086	0	0	0	0	0	0	0	0	0	0	0	0	0
g10087	0	0	0	0	0	0	0	0	0	0	0	0	0
g10088	55	2.81	2.81	3.07	3.38	3.42	3.45	3.76	3.63	3.64	3.64	3.45	3.79
g10089	10	0	0.56	1.88	0	0	2.5	0	0.56	1.18	0	0.67	5.86
g10090	37	0.23	0.13	0	0	0.43	0	0	0	0	0.15	0.84	0.1
g10091	9	0	0	0	0	0	0	0	0.69	0	0	0	0
g10092	7	0	1.1	0	0	1.47	0	0	0	0	0	0	0
g10093	3	0	0	0	0	0	0	0	0	0	0	0	0
g10094	0	0	0	0	0	0	0	0	0	0	0	0	0
g10095	0	0	0	0	0	0	0	0	0	0	0	0	0
g10096	0	0	0	0	0	0	0	0	0	0	0	0	0
g10097	31	0	0	0	0	0	0.81	0	0	0	0	0	0.15
g10098	5	0	0	0	0	0	0	0	1.33	0.69	0	0	0
g10099	8	0	0	0	0	0.54	0	0	0	0	0	0	0
g10100	0	0	0	0	0	0	0	0	0	0	0	0	0
g10101	12	1.28	4.17	0.59	0	3.12	1.56	0.59	3.12	0	0	6.02	0.83
g10102	70	0.14	0	0.15	0	0.05	0.1	0	0.1	0	0	0.08	0
g10103	23	7.01	5.6	8.3	7.49	8.23	8.25	12.81	12.51	12.26	12.42	11.33	12.25
g10104	2	82.95	100	94.74	90.84	93.37	87.5	97.1	100	100	100	100	100
g10105	0	0	0	0	0	0	0	0	0	0	0	0	0
g10106	0	0	0	0	0	0	0	0	0	0	0	0	0
g10107	1	0	0	0	0	0	0	0	0	0	0	0	0
g10108	0	0	0	0	0	0	0	0	0	0	0	0	0
g10109	3	87.78	74.45	82.04	80.82	84.01	71.02	100	98.25	98.55	98.15	100	100
g10110	0	0	0	0	0	0	0	0	0	0	0	0	0
g10111	4	0	0	0	0	0	0	0	0	0	0	0	0
g10112	0	0	0	0	0	0	0	0	0	0	0	0	0
g10113	0	0	0	0	0	0	0	0	0	0	0	0	0
g10114	0	0	0	0	0	0	0	0	0	0	0	0	0
g10115	14	12.67	13.44	12.64	12.21	13.39	12.62	14.29	13.99	14.29	14.29	13.69	13.91
g10116	14	0	0	0	0	0	0	0	0	0	0	0	0
g10117	1	88.89	85.71	38.46	90	64.71	90	94.44	68.75	78.57	89.29	92.86	94.12
g10118	1	63.64	100	53.33	60	93.33	90.91	94.44	55	100	100	87.5	100
g10119	0	0	0	0	0	0	0	0	0	0	0	0	0
g10120	25	0	0.25	0.49	0	0	0	0	0	0.36	0	0	0
g10121	0	0	0	0	0	0	0	0	0	0	0	0	0
g10122	48	3.93	0.83	17.79	1.53	0.47	0.68	0	2.64	14.66	3.58	0	4.69
g10123	0	0	0	0	0	0	0	0	0	0	0	0	0
g10124	0	0	0	0	0	0	0	0	0	0	0	0	0
g10125	65	0	0	0	0.1	0	0.12	0.06	0	0	0	0	0.1
g10126	0	0	0	0	0	0	0	0	0	0	0	0	0
g10127	0	0	0	0	0	0	0	0	0	0	0	0	0
g10128	0	0	0	0	0	0	0	0	0	0	0	0	0
g10129	54	0	0	0	0	0	0	0.08	0	0	0	0	0
g10130	96	0.26	0.06	0.07	0	0	0.18	0	0.04	0	0	0	0
g10131	71	0	0	0.21	0.19	0.12	0.1	0.27	0.05	0.17	0	0	0.1
g10132	28	8.69	8.68	9.73	9.05	8.9	9.8	10.08	10.46	10.56	10.42	10.71	10.39
g10133	0	0	0	0	0	0	0	0	0	0	0	0	0
g10134	0	0	0	0	0	0	0	0	0	0	0	0	0
g10135	3	0	0	0	0	0	0	0	0	0	0	0	0
g10136	0	0	0	0	0	0	0	0	0	0	0	0	0
g10137	82	0	0	0	0	0	0.07	0	0.12	0	0	0.1	0
g10138	52	0	0.09	0	0.23	0.09	0	0	0.07	0.06	0.07	0	0.2
g10139	49	0.16	0	0	0	0	0	0.07	0	0.08	0	0.13	0
g10140	0	0	0	0	0	0	0	0	0	0	0	0	0
g10141	7	0	0	5.75	0.95	0.51	0	0	0	0	1.1	0	0
g10142	92	0.13	0.18	0.16	0.18	0.05	0.1	0	0	0.03	0.04	0	0
g10143	16	0.33	0	0	0	0	0	0	0	0	0	0	0.35
g10144	10	0	0	0.5	0	0	0	0	0	0	0	0	0
g10145	0	0	0	0	0	0	0	0	0	0	0	0	0
g10146	3	0	0	0	0	0	0	0	0	0	0	0	0
g10147	60	0.09	0.08	0.11	0	0.09	0	0.09	0.08	0	0	0.14	0.11
g10148	43	0.18	0	0	0	0	0	0	0	0	0	0	0
g10149	23	0	0	0	0	0	0	0	0	0	0.27	0	0.17
g10150	26	0	0	0	0	0	0	0	0	0	0	0	0
g10151	0	0	0	0	0	0	0	0	0	0	0	0	0
g10152	0	0	0	0	0	0	0	0	0	0	0	0	0
g10153	28	0	0	0	0	0	0	0	0	0	0	0	0
g10154	20	0	0	0	0	0	0	0	0	0	0.22	0.42	0.31
g10155	0	0	0	0	0	0	0	0	0	0	0	0	0
g10156	0	0	0	0	0	0	0	0	0	0	0	0	0
g10157	0	0	0	0	0	0	0	0	0	0	0	0	0
g10158	0	0	0	0	0	0	0	0	0	0	0	0	0
g10159	1	47.06	75	50	46.15	83.33	63.64	95.24	100	100	100	100	100
g10160	0	0	0	0	0	0	0	0	0	0	0	0	0
g10161	0	0	0	0	0	0	0	0	0	0	0	0	0
g10162	0	0	0	0	0	0	0	0	0	0	0	0	0
g10163	69	0	0.11	0.09	0	0.08	0	0.22	0.08	0	0.14	0	0
g10164	128	0	0.06	0	0	0.14	0	0	0.02	0.03	0.11	0.05	0.07
g10165	0	0	0	0	0	0	0	0	0	0	0	0	0
g10166	0	0	0	0	0	0	0	0	0	0	0	0	0
g10167	0	0	0	0	0	0	0	0	0	0	0	0	0
g10168	0	0	0	0	0	0	0	0	0	0	0	0	0
g10169	90	0	0.07	0	0.18	0	0.07	0.08	0	0.04	0.62	0.12	1.3
g10170	0	0	0	0	0	0	0	0	0	0	0	0	0
g10171	5	0	0	0	0	0	0	0	0	0	0	0	0
g10172	0	0	0	0	0	0	0	0	0	0	0	0	0
g10173	36	5.36	6.45	7.41	7.08	7.44	8.5	10.01	9.69	10.06	9.27	8.84	8.81
g10174	22	0	0	0	0	0	0	0	0	0	0	0	0
g10175	2	88.72	87.5	87.87	80	80.95	79.65	100	100	93.09	100	100	97.83
g10176	0	0	0	0	0	0	0	0	0	0	0	0	0
g10177	2	50	50	50	45	50	50	50	48.27	50	50	50	50
g10178	114	0	0	0.06	0	0.06	0	0.03	0.08	0.03	0	0.09	0.03
g10179	0	0	0	0	0	0	0	0	0	0	0	0	0
g10180	0	0	0	0	0	0	0	0	0	0	0	0	0
g10181	3	93.33	100	88.37	70	81.53	100	100	100	100	100	93.33	100
g10182	0	0	0	0	0	0	0	0	0	0	0	0	0
g10183	0	0	0	0	0	0	0	0	0	0	0	0	0
g10184	1	0	0	0	0	0	0	0	0	0	0	0	0
g10185	30	0.22	0.34	1.23	1.04	1.43	0.58	0	0	0	0.14	0	0.19
g10186	0	0	0	0	0	0	0	0	0	0	0	0	0
g10187	0	0	0	0	0	0	0	0	0	0	0	0	0
g10188	0	0	0	0	0	0	0	0	0	0	0	0	0
g10189	0	0	0	0	0	0	0	0	0	0	0	0	0
g10190	0	0	0	0	0	0	0	0	0	0	0	0	0
g10191	0	0	0	0	0	0	0	0	0	0	0	0	0
g10192	0	0	0	0	0	0	0	0	0	0	0	0	0
g10193	0	0	0	0	0	0	0	0	0	0	0	0	0
g10194	0	0	0	0	0	0	0	0	0	0	0	0	0
g10195	2	89.01	89.28	79.75	75	82.02	90.69	98	100	100	100	100	100
g10196	27	0	0	0	0	0	0	0	0	0	0	0.28	0
g10197	44	0.13	0.14	0.13	0	0.14	0	0	0	0	0	0	0.16
g10198	17	0	0.53	0.65	0	0	0	0	0.98	0	0	0	0
g10199	16	0	0	0	0	0	0	0.69	0	0	0.48	0	0.72
g10200	0	0	0	0	0	0	0	0	0	0	0	0	0
g10201	12	29.78	37.86	41.21	37.25	35.44	43.7	50.62	45.57	42.63	43.59	42.36	49.29
g10202	0	0	0	0	0	0	0	0	0	0	0	0	0
g10203	122	0.04	0.05	0	0	0.06	0.05	0.09	0.02	0	0.07	0.05	0
g10204	45	0	0.33	0	0.22	0.23	0	0	0	0	0	0	0
g10205	52	0.11	0	0.27	0	0	0	0.07	0	0	0.2	0	0
g10206	15	0	0	0.39	0	0	0.51	0	0	0	0	0	0
g10207	24	28.96	28.12	30.93	29.63	34.68	31.32	36.71	34.36	35.45	35.32	36.96	36.67
g10208	0	0	0	0	0	0	0	0	0	0	0	0	0
g10209	29	0	0	0.15	0	0	0.27	0.38	0.24	0	0	0	0
g10210	19	0	0	0.29	0	0	0	0.19	0	0	0.29	0	0
g10211	2	81.87	91.61	68.91	73.87	92.97	91.88	100	100	100	100	100	92.5
g10212	45	9.3	7.21	8.93	7.91	40.36	8.1	9.23	8.81	8.61	10.27	49.28	8.89
g10213	0	0	0	0	0	0	0	0	0	0	0	0	0
g10214	34	2.49	1.38	2.88	1.93	6.95	2.58	3.19	2.94	2.71	2.94	5.49	3.09
g10215	122	0.14	0.6	0.4	0.33	0.17	0.41	0.77	0.45	0.62	0.07	0	0.34
g10216	5	0	1.33	0	0	0	0	0	0	0	0	0	0
g10217	191	0.03	0	0.1	0.04	0.12	0.14	0.1	0	0.04	0.19	0	0.13
g10218	40	0.16	0.23	1.87	0.23	0.81	0	0.08	0	0.1	0.1	0	0
g10219	0	0	0	0	0	0	0	0	0	0	0	0	0
g10220	13	0	0	0	0.77	0.55	0	0	0	0	0	0	0
g10221	9	0	0	0	0	0	0	0	0	0	0	0	0
g10222	10	0	0	0	0	0	0	0	0	0	0	0	0
g10223	7	0	0	0	0	0	0	0	0	0	0	0	0
g10224	0	0	0	0	0	0	0	0	0	0	0	0	0
g10225	10	0	0	0	0	0	0	0	0	0	0	0	0
g10226	54	0.58	0.58	0	0	0.3	0.56	0	0.07	0	0.11	0	0
g10227	38	0.69	1.35	0.24	0.52	0.58	0	0.13	1.23	0.32	1.05	0.28	1.22
g10228	0	0	0	0	0	0	0	0	0	0	0	0	0
g10229	0	0	0	0	0	0	0	0	0	0	0	0	0
g10230	0	0	0	0	0	0	0	0	0	0	0	0	0
g10231	10	74.25	72.18	76.32	68.22	66.05	73.31	93.79	88.39	92.06	95.37	89.09	96.7
g10232	2	78.67	88.72	91.18	66.67	92.19	87.5	97.06	100	98	98.72	87.72	98.34
g10233	15	0.33	3.48	11.66	0	0.49	0	0	0	0	0	0.42	0
g10234	0	0	0	0	0	0	0	0	0	0	0	0	0
g10235	0	0	0	0	0	0	0	0	0	0	0	0	0
g10236	0	0	0	0	0	0	0	0	0	0	0	0	0
g10237	0	0	0	0	0	0	0	0	0	0	0	0	0
g10238	0	0	0	0	0	0	0	0	0	0	0	0	0
g10239	0	0	0	0	0	0	0	0	0	0	0	0	0
g10240	0	0	0	0	0	0	0	0	0	0	0	0	0
g10241	39	0	0	0.1	0	0	0	0	0	0.05	0	0	0
g10242	0	0	0	0	0	0	0	0	0	0	0	0	0
g10243	191	0.99	1.02	0.46	0.28	0.44	0.73	0.22	0.28	0.1	0.78	0.05	0
g10244	0	0	0	0	0	0	0	0	0	0	0	0	0
g10245	13	0	0	0	0	0	0	0	0	0	0	0	0
g10246	56	0	0.49	0.26	0	0.05	0.09	0.07	0.14	0	0.08	0	0.13
g10247	136	2.31	3.94	2.13	2.58	3.9	3.01	0.6	2.23	1.43	1.75	0.37	2.63
g10248	19	3.95	6.23	3.43	0.15	7.57	2.76	0.07	1.58	1.7	1.86	0.07	1.59
g10249	2	28.5	17.26	26.94	20.67	45.48	63.7	56.64	56.84	67.24	59.59	34.84	82.61
g10250	0	0	0	0	0	0	0	0	0	0	0	0	0
g10251	47	0.83	0	0.69	3.8	0.28	1.23	0.14	0	0.19	0	0.14	0.11
g10252	0	0	0	0	0	0	0	0	0	0	0	0	0
g10253	0	0	0	0	0	0	0	0	0	0	0	0	0
g10254	0	0	0	0	0	0	0	0	0	0	0	0	0
g10255	0	0	0	0	0	0	0	0	0	0	0	0	0
g10256	18	0	0	0	0	0	0	0	0	0	0	0	0
g10257	32	0	0	0	0	0	0.22	0.14	0.12	0.1	0	0	0
g10258	0	0	0	0	0	0	0	0	0	0	0	0	0
g10259	4	0	0	0	0	0	0	0	0	0	0	0	0
g10260	0	0	0	0	0	0	0	0	0	0	0	0	0
g10261	0	0	0	0	0	0	0	0	0	0	0	0	0
g10262	0	0	0	0	0	0	0	0	0	0	0	0	0
g10263	0	0	0	0	0	0	0	0	0	0	0	0	0
g10264	0	0	0	0	0	0	0	0	0	0	0	0	0
g10265	0	0	0	0	0	0	0	0	0	0	0	0	0
g10266	0	0	0	0	0	0	0	0	0	0	0	0	0
g10267	0	0	0	0	0	0	0	0	0	0	0	0	0
g10268	0	0	0	0	0	0	0	0	0	0	0	0	0
g10269	0	0	0	0	0	0	0	0	0	0	0	0	0
g10270	0	0	0	0	0	0	0	0	0	0	0	0	0
g10271	27	3.44	3.05	3.01	3.37	3.49	3.7	3.7	3.84	3.7	3.7	3.7	3.52
g10272	0	0	0	0	0	0	0	0	0	0	0	0	0
g10273	13	0	0	0	0	0	0	0	0	0	0	0	0
g10274	109	0.24	0.93	0.34	0.29	0.14	0.43	0.16	0.73	0.31	0.22	0	0.32
g10275	47	0	0	0.13	0.16	0	0.19	0.07	0	0	0	0.18	0
g10276	4	0	0	0	0	0	0	0	1.56	0	0	0	0
g10277	1	90.91	100	92.86	81.82	80	100	100	100	100	100	100	100
g10278	1	4.55	0	5	0	40.91	0	0	0	0	0	0	0
g10279	79	0	0.08	0	0.24	0.05	0.08	0	0	0.05	0	0.09	0
g10280	0	0	0	0	0	0	0	0	0	0	0	0	0
g10281	0	0	0	0	0	0	0	0	0	0	0	0	0
g10282	0	0	0	0	0	0	0	0	0	0	0	0	0
g10283	72	0.82	0.91	0.77	1.07	1.94	1.96	0	0	0.05	0.07	0	0.1
g10284	65	3.05	1.96	2.95	1.9	2.67	2.41	3.05	1.39	2.99	3.16	3.08	2.97
g10285	1	90	93.33	93.33	93.33	94.74	100	100	100	100	100	100	100
g10286	9	0	0	6.35	0	0	0	0	0	7.41	0	0	0
g10287	25	14.81	15.96	16.44	17.35	17.72	17.29	15.72	19.68	20	19.9	19.71	19.78
g10288	0	0	0	0	0	0	0	0	0	0	0	0	0
g10289	0	0	0	0	0	0	0	0	0	0	0	0	0
g10290	0	0	0	0	0	0	0	0	0	0	0	0	0
g10291	0	0	0	0	0	0	0	0	0	0	0	0	0
g10292	0	0	0	0	0	0	0	0	0	0	0	0	0
g10293	0	0	0	0	0	0	0	0	0	0	0	0	0
g10294	0	0	0	0	0	0	0	0	0	0	0	0	0
g10295	0	0	0	0	0	0	0	0	0	0	0	0	0
g10296	0	0	0	0	0	0	0	0	0	0	0	0	0
g10297	0	0	0	0	0	0	0	0	0	0	0	0	0
g10298	160	0.58	0.13	0.1	0.33	0.46	0.15	0.12	0	0.02	0.05	0.08	0.05
g10299	28	0	0	0.34	0	0	0.36	0.34	0	0	0.65	0	0
g10300	0	0	0	0	0	0	0	0	0	0	0	0	0
g10301	0	0	0	0	0	0	0	0	0	0	0	0	0
g10302	7	0	0	0	0	1.3	0	0	0	0	0	0	0
g10303	0	0	0	0	0	0	0	0	0	0	0	0	0
g10304	29	6.58	8.42	7.97	8.45	8.49	5.53	9.75	10	9.96	10.15	9.88	9.07
g10305	17	0.53	0	0	0	0	0	0	0	0	0	0	0
g10306	0	0	0	0	0	0	0	0	0	0	0	0	0
g10307	89	0.35	0.2	0.3	0.08	0.46	0.27	0.11	0.05	0.05	0.22	0.22	0.05
g10308	17	0	0	0	0	0	1.76	0	0	0.2	0	0	0
g10309	0	0	0	0	0	0	0	0	0	0	0	0	0
g10310	0	0	0	0	0	0	0	0	0	0	0	0	0
g10311	0	0	0	0	0	0	0	0	0	0	0	0	0
g10312	48	0.19	0.12	0.33	0	0.11	0.13	0	0.12	0.08	0	0	0.39
g10313	0	0	0	0	0	0	0	0	0	0	0	0	0
g10314	29	0.51	0	0.31	0.27	0	1.9	0.38	0	0.2	1	0	1.56
g10315	0	0	0	0	0	0	0	0	0	0	0	0	0
g10316	23	0	0	0	0	0	0	0	0	0	0	0	0
g10317	0	0	0	0	0	0	0	0	0	0	0	0	0
g10318	23	0	0	0	0	0	0	0	0	0	0	0	0
g10319	20	0	0	0	0	0	0	0	0	0.19	0	0	0
g10320	116	0	0	0.05	0	0	0.07	0	0	0	0.03	0	0.06
g10321	36	0	0	0	0	0	0.19	0.13	0.13	0	0	0.14	0
g10322	0	0	0	0	0	0	0	0	0	0	0	0	0
g10323	10	28.82	33.39	29.51	31.55	33.65	38.67	59	59.04	50.92	60	59.29	54.25
g10324	67	0	0	0.14	0.15	0.11	0	0	0	0	0	0	0
g10325	158	1.63	0.89	0.04	0.39	0.11	0.53	0.06	0.03	0.05	0.03	0.04	0.04
g10326	29	0	0	0.18	0.27	0	0.29	0	0	0.27	0.11	0.22	0
g10327	0	0	0	0	0	0	0	0	0	0	0	0	0
g10328	0	0	0	0	0	0	0	0	0	0	0	0	0
g10329	28	20.19	22.5	22.83	20.01	22.51	18.24	24.43	24.73	25	25	23.37	25
g10330	9	0	0.62	0	0	0	0	0	0	0	0	0	0
g10331	148	1.22	1.41	1.27	1.06	1.31	1.35	1.35	1.4	1.35	1.35	1.32	1.44
g10332	56	0.1	0.06	0.32	0.34	0	0	0.05	0	0	0.12	0	0
g10333	29	0	0.19	1.83	0.78	0.22	0	0	0.18	1.52	0.19	0.16	1.19
g10334	2	0	0	0	0	0	0	0	0	0	0	0	0
g10335	0	0	0	0	0	0	0	0	0	0	0	0	0
g10336	21	0	0	0	0	0	0	0	0	0	0	0	0
g10337	7	0	0	0	0	0	0	0	0	0	0	0	0
g10338	0	0	0	0	0	0	0	0	0	0	0	0	0
g10339	9	0	0	0	0	0	0	0	0	0	0	0	0
g10340	18	0	0.46	0.62	0	0	0	0	0.18	0	0.21	0	0
g10341	21	0.64	0	0	0	0.5	0.34	0	0	0.33	0.3	0.43	0.44
g10342	126	1.46	1.27	1.47	1.67	1.53	1.52	1.56	1.62	1.65	1.61	1.69	1.61
g10343	96	0.28	0.18	0.09	0.07	0.31	0.15	0.04	0	0.04	0	0.34	0.05
g10344	118	0	0	0.04	0	0.05	0.25	0	0	0.03	0.03	0	0.05
